AvailabilityZone,BilledCost,BillingAccountId,BillingAccountName,BillingCurrency,BillingPeriodEnd,BillingPeriodStart,ChargeCategory,ChargeClass,ChargeDescription,ChargeFrequency,ChargePeriodEnd,ChargePeriodStart,CommitmentDiscountCategory,CommitmentDiscountId,CommitmentDiscountName,CommitmentDiscountStatus,CommitmentDiscountType,ConsumedQuantity,ConsumedUnit,ContractedCost,ContractedUnitPrice,EffectiveCost,InvoiceIssuerName,ListCost,ListUnitPrice,PricingCategory,PricingQuantity,PricingUnit,ProviderName,PublisherName,RegionId,RegionName,ResourceId,ResourceName,ResourceType,ServiceCategory,Id,ServiceName,SkuId,SkuPriceId,SubAccountId,SubAccountName,Tags
us-east-1,0.000005,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,"$0.05 per 10,000 Parameter API Interaction_Higher throughput in US East (N. Virginia)",Usage-Based,9/17/2024,9/16/2024,NULL,NULL,NULL,NULL,NULL,1,API Requests,0,0,0,"Amazon Web Services, Inc.",0.000005,0.000005,Standard,1,API Requests,AWS,"Amazon Web Services, Inc.",us-east-1,US East (N. Virginia),NULL,NULL,NULL,Management and Governance,4871557,AWS Systems Manager,MB4F8NNCDVWUBKDE,MB4F8NNCDVWUBKDE.JRTCKXETXF.6YS6EN2CT7,11353890204,Atlas Orion,
us-east-1c,0,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$4.08 per On Demand Linux c5.metal Instance Hour,Usage-Based,9/8/2024,9/8/2024,Spend,arn:aws:savingsplans::365499461711:savingsplan/37985e61-4fcb-4023-9dd7-e524c80342a2,NULL,Used,Savings Plan,1,Hours,4,4,3,"Amazon Web Services, Inc.",4.08,4.08,Committed,1,Hours,AWS,"Amazon Web Services, Inc.",us-east-1,US East (N. Virginia),i-03453l7f712e6e1bl,NULL,instance,Compute,4880071,Amazon Elastic Compute Cloud,X634X9DKWKQ3HC94,X634X9DKWKQ3HC94.JRTCKXETXF.6YS6EN2CT7,18938484842,Orion Zenith, AlgiersDesign
eu-central-1b,0.00462,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$0.024 per On Demand Linux t3.small Instance Hour,Usage-Based,9/16/2024,9/16/2024,NULL,NULL,NULL,NULL,NULL,0.1925,Hours,0,0,0,"Amazon Web Services, Inc.",0.00462,0.024,Standard,0.1925,Hours,AWS,"Amazon Web Services, Inc.",eu-central-1,EU (Frankfurt),i-0896a80bb1a693a0e,NULL,instance,Compute,4887362,Amazon Elastic Compute Cloud,XGAATXHUHNWXTMMR,XGAATXHUHNWXTMMR.JRTCKXETXF.6YS6EN2CT7,79651190712,Zenith Horizon, LubbockArchitecture
us-east-1c,0.29372226,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$0.34 per On Demand Linux c5.2xlarge Instance Hour,Usage-Based,9/12/2024,9/12/2024,NULL,NULL,NULL,NULL,NULL,0.863889,Hours,0,0,0,"Amazon Web Services, Inc.",0.29372226,0.34,Standard,0.863889,Hours,AWS,"Amazon Web Services, Inc.",us-east-1,US East (N. Virginia),i-0b8lbfb7a9bel0l16,NULL,instance,Compute,4890131,Amazon Elastic Compute Cloud,H9ZN7EUEHC2S7YH5,H9ZN7EUEHC2S7YH5.JRTCKXETXF.6YS6EN2CT7,11353890204,Atlas Orion, PeoriaData
us-west-2,0.684,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$0.684 per RDS db.m5.xlarge Multi-AZ instance hour (or partial hour) running MariaDB,Usage-Based,9/8/2024,9/8/2024,NULL,NULL,NULL,NULL,NULL,1,Hours,1,1,1,"Amazon Web Services, Inc.",0.684,0.684,Standard,1,Hours,AWS,"Amazon Web Services, Inc.",us-west-2,US West (Oregon),arn:ats:rls:us-test-2:961082193871:lf:mb-ilentitl,NULL,NULL,Databases,4912564,Amazon Relational Database Service,J5KKP5G9TBUNP68G,J5KKP5G9TBUNP68G.JRTCKXETXF.6YS6EN2CT7,69918885631,Odyssey Horizon, SiouxArchitecture
us-west-2,0.342,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$0.342 per RDS db.m5.large Multi-AZ instance hour (or partial hour) running MySQL,Usage-Based,9/18/2024,9/18/2024,NULL,NULL,NULL,NULL,NULL,1,Hours,0,0,0,"Amazon Web Services, Inc.",0.342,0.342,Standard,1,Hours,AWS,"Amazon Web Services, Inc.",us-west-2,US West (Oregon),arn:ats:rls:us-test-2:782950981257:lf:terraborc-20180806014754966700000001,NULL,NULL,Databases,4915727,Amazon Relational Database Service,DYABU2ES8VWH2PKH,DYABU2ES8VWH2PKH.JRTCKXETXF.6YS6EN2CT7,48430270467,Atlas Atlas, LexingtonIT
us-west-2b,0.192,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$0.192 per On Demand Linux m5.xlarge Instance Hour,Usage-Based,9/2/2024,9/2/2024,NULL,NULL,NULL,NULL,NULL,1,Hours,0,0,0,"Amazon Web Services, Inc.",0.192,0.192,Standard,1,Hours,AWS,"Amazon Web Services, Inc.",us-west-2,US West (Oregon),i-0f834b62af6f21bfa,NULL,instance,Compute,4916149,Amazon Elastic Compute Cloud,T5CRJD6MS45TWRHG,T5CRJD6MS45TWRHG.JRTCKXETXF.6YS6EN2CT7,41427911773,Orion Nimbus, IslamabadFinance
us-east-1,0.000005,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,"$0.05 per 10,000 Parameter API Interaction_Higher throughput in US East (N. Virginia)",Usage-Based,9/18/2024,9/18/2024,NULL,NULL,NULL,NULL,NULL,1,API Requests,0,0,0,"Amazon Web Services, Inc.",0.000005,0.000005,Standard,1,API Requests,AWS,"Amazon Web Services, Inc.",us-east-1,US East (N. Virginia),NULL,NULL,NULL,Management and Governance,4927251,AWS Systems Manager,MB4F8NNCDVWUBKDE,MB4F8NNCDVWUBKDE.JRTCKXETXF.6YS6EN2CT7,11353890204,Atlas Orion,
us-east-1,0.000005,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,"$0.05 per 10,000 Parameter API Interaction_Higher throughput in US East (N. Virginia)",Usage-Based,9/25/2024,9/25/2024,NULL,NULL,NULL,NULL,NULL,1,API Requests,0,0,0,"Amazon Web Services, Inc.",0.000005,0.000005,Standard,1,API Requests,AWS,"Amazon Web Services, Inc.",us-east-1,US East (N. Virginia),NULL,NULL,NULL,Management and Governance,4928841,AWS Systems Manager,MB4F8NNCDVWUBKDE,MB4F8NNCDVWUBKDE.JRTCKXETXF.6YS6EN2CT7,11353890204,Atlas Orion,
us-west-2b,0,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$0.0416 per On Demand Linux t3.medium Instance Hour,Usage-Based,9/4/2024,9/4/2024,Spend,arn:aws:savingsplans::961082193871:savingsplan/493f5705-db1c-4867-8e5c-ee9a66fa6d3f,NULL,Used,Savings Plan,1,Hours,0,0,0,"Amazon Web Services, Inc.",0.0416,0.0416,Committed,1,Hours,AWS,"Amazon Web Services, Inc.",us-west-2,US West (Oregon),i-039elf896806lf73l,NULL,instance,Compute,4943578,Amazon Elastic Compute Cloud,83H2W4FZK86NAGZF,83H2W4FZK86NAGZF.JRTCKXETXF.6YS6EN2CT7,69918885631,Odyssey Horizon, PeoriaProcurement
us-east-1,0.000005,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,"$0.05 per 10,000 Parameter API Interaction_Higher throughput in US East (N. Virginia)",Usage-Based,9/23/2024,9/23/2024,NULL,NULL,NULL,NULL,NULL,1,API Requests,0,0,0,"Amazon Web Services, Inc.",0.000005,0.000005,Standard,1,API Requests,AWS,"Amazon Web Services, Inc.",us-east-1,US East (N. Virginia),NULL,NULL,NULL,Management and Governance,4955065,AWS Systems Manager,MB4F8NNCDVWUBKDE,MB4F8NNCDVWUBKDE.JRTCKXETXF.6YS6EN2CT7,11353890204,Atlas Orion,
us-west-2,0.0000025,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$0.25 per million read request units (Oregon),Usage-Based,9/4/2024,9/4/2024,NULL,NULL,NULL,NULL,NULL,10,ReadRequestUnits,0,0,0,"Amazon Web Services, Inc.",0.0000025,0.00000025,Standard,10,ReadRequestUnits,AWS,"Amazon Web Services, Inc.",us-west-2,US West (Oregon),arn:ats:llnacolf:us-test-2:740815793202:tafme/maf-provisioning-servile-lev1,NULL,NULL,Databases,4959650,Amazon DynamoDB,K6UMRY3TVDVCBP56,K6UMRY3TVDVCBP56.JRTCKXETXF.6YS6EN2CT7,85742851457,Orion Odyssey,
us-east-1f,0.34,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$0.34 per On Demand Linux c5.2xlarge Instance Hour,Usage-Based,9/30/2024,9/30/2024,NULL,NULL,NULL,NULL,NULL,1,Hours,0,0,0,"Amazon Web Services, Inc.",0.34,0.34,Standard,1,Hours,AWS,"Amazon Web Services, Inc.",us-east-1,US East (N. Virginia),i-0b14b6f5l2al273e9,NULL,instance,Compute,4987984,Amazon Elastic Compute Cloud,H9ZN7EUEHC2S7YH5,H9ZN7EUEHC2S7YH5.JRTCKXETXF.6YS6EN2CT7,11353890204,Atlas Orion, PeoriaData
us-east-1c,0.411666,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$2.00 per On Demand Linux m4.10xlarge Instance Hour,Usage-Based,9/25/2024,9/25/2024,NULL,NULL,NULL,NULL,NULL,0.205833,Hours,0,2,0,"Amazon Web Services, Inc.",0.411666,2,Standard,0.205833,Hours,AWS,"Amazon Web Services, Inc.",us-east-1,US East (N. Virginia),i-0553l96a5b408l1b7,NULL,instance,Compute,4992046,Amazon Elastic Compute Cloud,J4T9ZF4AJ2DXE7SA,J4T9ZF4AJ2DXE7SA.JRTCKXETXF.6YS6EN2CT7,11353890204,Atlas Orion, PeoriaData
eu-central-1b,0.0536,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$0.0536 per On Demand Linux t2.medium Instance Hour,Usage-Based,9/12/2024,9/12/2024,NULL,NULL,NULL,NULL,NULL,1,Hours,0,0,0,"Amazon Web Services, Inc.",0.0536,0.0536,Standard,1,Hours,AWS,"Amazon Web Services, Inc.",eu-central-1,EU (Frankfurt),i-0l7la3ba5a6a10a93,NULL,instance,Compute,4999288,Amazon Elastic Compute Cloud,5P7657GQ9EZ2Z4ZY,5P7657GQ9EZ2Z4ZY.JRTCKXETXF.6YS6EN2CT7,79651190712,Zenith Horizon, OrlandoArchitecture
us-east-1b,4.284,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$4.284 per On Demand Linux c7i.metal-24xl Instance Hour,Usage-Based,9/29/2024,9/29/2024,NULL,NULL,NULL,NULL,NULL,1,Hours,4,4,4,"Amazon Web Services, Inc.",4.284,4.284,Standard,1,Hours,AWS,"Amazon Web Services, Inc.",us-east-1,US East (N. Virginia),i-0483114bea2a98lb4,NULL,instance,Compute,5002517,Amazon Elastic Compute Cloud,HWZ4252E5KSE3VEQ,HWZ4252E5KSE3VEQ.JRTCKXETXF.6YS6EN2CT7,11353890204,Atlas Orion, PeoriaData
us-east-1b,0.29986096,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$0.34 per On Demand Linux c5.2xlarge Instance Hour,Usage-Based,9/25/2024,9/25/2024,NULL,NULL,NULL,NULL,NULL,0.881944,Hours,0,0,0,"Amazon Web Services, Inc.",0.29986096,0.34,Standard,0.881944,Hours,AWS,"Amazon Web Services, Inc.",us-east-1,US East (N. Virginia),i-0lb92b80b80l579fl,NULL,instance,Compute,5007555,Amazon Elastic Compute Cloud,H9ZN7EUEHC2S7YH5,H9ZN7EUEHC2S7YH5.JRTCKXETXF.6YS6EN2CT7,11353890204,Atlas Orion, PeoriaData
us-west-2b,0,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$0.00 for 695 Mbps per t3a.xlarge instance-hour (or partial hour),Usage-Based,9/25/2024,9/25/2024,NULL,NULL,NULL,NULL,NULL,1,Hours,0,0,0,"Amazon Web Services, Inc.",0,0,Standard,1,Hours,AWS,"Amazon Web Services, Inc.",us-west-2,US West (Oregon),i-09226968bb7e8eb65,NULL,NULL,Storage,5021556,Amazon Elastic Compute Cloud,43VE2MJRKKQD7PXX,43VE2MJRKKQD7PXX.JRTCKXETXF.6YS6EN2CT7,83450778704,Eclipse Apollo, MilwaukeeIT
us-east-1a,0.252,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$0.252 per On Demand Linux r5.xlarge Instance Hour,Usage-Based,9/20/2024,9/20/2024,NULL,NULL,NULL,NULL,NULL,1,Hours,0,0,0,"Amazon Web Services, Inc.",0.252,0.252,Standard,1,Hours,AWS,"Amazon Web Services, Inc.",us-east-1,US East (N. Virginia),i-02l5b40lb00b13520,NULL,instance,Compute,5024134,Amazon Elastic Compute Cloud,TZG8KMRSS5ASP78Y,TZG8KMRSS5ASP78Y.JRTCKXETXF.6YS6EN2CT7,90054491575,Pioneer Voyager, BarcelonaDesign
us-east-1,0.000005,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,"$0.05 per 10,000 Parameter API Interaction_Higher throughput in US East (N. Virginia)",Usage-Based,9/29/2024,9/29/2024,NULL,NULL,NULL,NULL,NULL,1,API Requests,0,0,0,"Amazon Web Services, Inc.",0.000005,0.000005,Standard,1,API Requests,AWS,"Amazon Web Services, Inc.",us-east-1,US East (N. Virginia),NULL,NULL,NULL,Management and Governance,5030362,AWS Systems Manager,MB4F8NNCDVWUBKDE,MB4F8NNCDVWUBKDE.JRTCKXETXF.6YS6EN2CT7,11353890204,Atlas Orion,
us-east-1b,1.44726576,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$2.04 per On Demand Linux c5.12xlarge Instance Hour,Usage-Based,9/19/2024,9/18/2024,NULL,NULL,NULL,NULL,NULL,0.709444,Hours,1,2,1,"Amazon Web Services, Inc.",1.44726576,2.04,Standard,0.709444,Hours,AWS,"Amazon Web Services, Inc.",us-east-1,US East (N. Virginia),i-0l0l38ff80lle7f0e,NULL,instance,Compute,5036876,Amazon Elastic Compute Cloud,SEPZUZKD53RX92J8,SEPZUZKD53RX92J8.JRTCKXETXF.6YS6EN2CT7,11353890204,Atlas Orion, PeoriaData
us-west-2,0.031944444,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$0.23 per GB-month of provisioned gp2 storage for Multi-AZ deployments running MySQL,Usage-Based,9/20/2024,9/20/2024,NULL,NULL,NULL,NULL,NULL,0.138888889,GB-Months,0,0,0,"Amazon Web Services, Inc.",0.031944444,0.23,Standard,0.138888889,GB-Months,AWS,"Amazon Web Services, Inc.",us-west-2,US West (Oregon),arn:ats:rls:us-test-2:186284962191:lf:terraborc-20180131031938179000000001,NULL,NULL,Databases,5058870,Amazon Relational Database Service,Q9EAN7M3CQR9PV9M,Q9EAN7M3CQR9PV9M.JRTCKXETXF.6YS6EN2CT7,97875037618,Horizon Atlas, ClevelandFinance
us-east-1,0.000005,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,"$0.05 per 10,000 Parameter API Interaction_Higher throughput in US East (N. Virginia)",Usage-Based,9/15/2024,9/15/2024,NULL,NULL,NULL,NULL,NULL,1,API Requests,0,0,0,"Amazon Web Services, Inc.",0.000005,0.000005,Standard,1,API Requests,AWS,"Amazon Web Services, Inc.",us-east-1,US East (N. Virginia),NULL,NULL,NULL,Management and Governance,5068452,AWS Systems Manager,MB4F8NNCDVWUBKDE,MB4F8NNCDVWUBKDE.JRTCKXETXF.6YS6EN2CT7,11353890204,Atlas Orion,
us-east-1a,0.192,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$0.192 per On Demand Linux m5.xlarge Instance Hour,Usage-Based,9/23/2024,9/23/2024,NULL,NULL,NULL,NULL,NULL,1,Hours,0,0,0,"Amazon Web Services, Inc.",0.192,0.192,Standard,1,Hours,AWS,"Amazon Web Services, Inc.",us-east-1,US East (N. Virginia),i-09fe0a7l4b5eal741,NULL,instance,Compute,5080405,Amazon Elastic Compute Cloud,5G4TA8Z4MUKE6MJB,5G4TA8Z4MUKE6MJB.JRTCKXETXF.6YS6EN2CT7,90054491575,Pioneer Voyager, ChicagoData
us-west-2a,0.1664,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$0.1664 per On Demand Linux t3.xlarge Instance Hour,Usage-Based,9/10/2024,9/10/2024,NULL,NULL,NULL,NULL,NULL,1,Hours,0,0,0,"Amazon Web Services, Inc.",0.1664,0.1664,Standard,1,Hours,AWS,"Amazon Web Services, Inc.",us-west-2,US West (Oregon),i-0597212a0l1361e65,NULL,instance,Compute,5087751,Amazon Elastic Compute Cloud,3ZD39ECB23FRWNNP,3ZD39ECB23FRWNNP.JRTCKXETXF.6YS6EN2CT7,69460568468,Nimbus Orion, ZagrebFinance
us-east-1,0.000005,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,"$0.05 per 10,000 Parameter API Interaction_Higher throughput in US East (N. Virginia)",Usage-Based,9/24/2024,9/24/2024,NULL,NULL,NULL,NULL,NULL,1,API Requests,0,0,0,"Amazon Web Services, Inc.",0.000005,0.000005,Standard,1,API Requests,AWS,"Amazon Web Services, Inc.",us-east-1,US East (N. Virginia),NULL,NULL,NULL,Management and Governance,5087816,AWS Systems Manager,MB4F8NNCDVWUBKDE,MB4F8NNCDVWUBKDE.JRTCKXETXF.6YS6EN2CT7,11353890204,Atlas Orion,
eu-west-1b,0.214,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$0.214 per On Demand Linux m5.xlarge Instance Hour,Usage-Based,9/18/2024,9/18/2024,NULL,NULL,NULL,NULL,NULL,1,Hours,0,0,0,"Amazon Web Services, Inc.",0.214,0.214,Standard,1,Hours,AWS,"Amazon Web Services, Inc.",eu-west-1,EU (Ireland),i-0a9el68lb8194lb9l,NULL,instance,Compute,5087895,Amazon Elastic Compute Cloud,HNKY83Z77VRXC2UH,HNKY83Z77VRXC2UH.JRTCKXETXF.6YS6EN2CT7,43687688386,Nimbus Odyssey, TacomaAI
ap-northeast-1d,0.107,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$0.107 per On Demand Linux c5.large Instance Hour,Usage-Based,9/1/2024,9/1/2024,NULL,NULL,NULL,NULL,NULL,1,Hours,0,0,0,"Amazon Web Services, Inc.",0.107,0.107,Standard,1,Hours,AWS,"Amazon Web Services, Inc.",ap-northeast-1,Asia Pacific (Tokyo),i-0fbb9l47476f37b85,NULL,instance,Compute,5096235,Amazon Elastic Compute Cloud,KB5V9BJ77S8AV7TK,KB5V9BJ77S8AV7TK.JRTCKXETXF.6YS6EN2CT7,18938484842,Orion Zenith, ColumbusArchitecture
us-east-1c,1.14,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$1.14 per On Demand Linux g3.4xlarge Instance Hour,Usage-Based,9/27/2024,9/27/2024,NULL,NULL,NULL,NULL,NULL,1,Hours,1,1,1,"Amazon Web Services, Inc.",1.14,1.14,Standard,1,Hours,AWS,"Amazon Web Services, Inc.",us-east-1,US East (N. Virginia),i-0713l093361f37l07,NULL,instance,Compute,5108604,Amazon Elastic Compute Cloud,SQ37ZQ2CZ2H95VDC,SQ37ZQ2CZ2H95VDC.JRTCKXETXF.6YS6EN2CT7,11353890204,Atlas Orion, PeoriaData
us-west-2,0,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$0.00 per hour for 25 units of write capacity for a month (free tier),Usage-Based,9/2/2024,9/2/2024,NULL,NULL,NULL,NULL,NULL,10,WriteCapacityUnit-Hours,0,0,0,"Amazon Web Services, Inc.",0,0,Standard,10,WriteCapacityUnit-Hours,AWS,"Amazon Web Services, Inc.",us-west-2,US West (Oregon),arn:ats:llnacolf:us-test-2:961082193871:tafme/notibilation-prolessor,NULL,NULL,Databases,5112004,Amazon DynamoDB,YSHGCBPMUVPMDF79,YSHGCBPMUVPMDF79.JRTCKXETXF.HBHVWY47CM,69918885631,Odyssey Horizon,
bzBe:US-SANJOSE-1-AD-1,1.536,20209880,,USD,10/1/2024 0:00,9/1/2024 0:00,Adjustment,NULL,Standard - A1 - Memory,Usage-based,9/9/2024,9/9/2024,,,,NULL,,1024,Gigabyte Per Hour,NULL,NULL,2,Oracle,0,0,,1024,Gigabyte Per Hour,Oracle,Oracle,NULL,us-sanjose-1,ocid6.instance.oc6.us-sanjose-6.anzwuljr9lro61icocmce2vutabppmxyxw2r8jtxmzodwrulmlnxt6cvgfla,,instance,Compute,5131324,COMPUTE,B93298,,ocid6.tenancy.oc6..aaaaaaaalnpeq6xok1okj8vknc9pzancima2g8bwvk2kk9jgwhgycacrie2q,Atlas Orion, TacomaData
us-east-1c,0.34717808,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$0.68 per On Demand Linux c5.4xlarge Instance Hour,Usage-Based,9/24/2024,9/24/2024,NULL,NULL,NULL,NULL,NULL,0.510556,Hours,0,1,0,"Amazon Web Services, Inc.",0.34717808,0.68,Standard,0.510556,Hours,AWS,"Amazon Web Services, Inc.",us-east-1,US East (N. Virginia),i-06fla943fe63lllll,NULL,instance,Compute,5132501,Amazon Elastic Compute Cloud,QW4FHUGEZYB74TW8,QW4FHUGEZYB74TW8.JRTCKXETXF.6YS6EN2CT7,11353890204,Atlas Orion, PeoriaData
bzBe:US-SANJOSE-1-AD-1,0.192,20209880,,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,Standard - A1 - Memory,Usage-based,9/21/2024,9/21/2024,,,,NULL,,128,Gigabyte Per Hour,NULL,NULL,0,Oracle,0,0,,128,Gigabyte Per Hour,Oracle,Oracle,NULL,us-sanjose-1,ocid6.instance.oc6.us-sanjose-6.anzwuljr9lro61icn2zhesy8oki2ymtrjnu97lrpx7dnfgz8sirtly82fpca,,instance,Compute,5133555,COMPUTE,B93298,,ocid6.tenancy.oc6..aaaaaaaalnpeq6xok1okj8vknc9pzancima2g8bwvk2kk9jgwhgycacrie2q,Atlas Orion, BanjarmasinSRE
fjrQ:US-SANJOSE-1-AD-1,0.001073925,20209880,,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,Block Volume - Performance Units,Usage-based,9/21/2024,9/21/2024,,,,NULL,,0.63172043,GB Months,NULL,NULL,0,Oracle,0.001073925,0.0017,,0.63172043,GB Months,Oracle,Oracle,NULL,us-sanjose-1,ocid6.bootvolume.oc6.us-sanjose-6.abzwuljru6vdvqysez7p119cy78ldiakesl82blniilpwif2tmp6pzb86dpa,,bootvolume,Storage,5134294,BLOCK_STORAGE,B91962,,ocid6.tenancy.oc6..aaaaaaaa2fs7w19bi9iupcjqv8zayogd78eziinl2hu7rkdvmuhsavhbmkma,crowddev, IstanbulDesign
fjrQ:US-SANJOSE-1-AD-1,0.001073925,20209880,,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,Block Volume - Performance Units,Usage-based,9/21/2024,9/21/2024,,,,NULL,,0.63172043,GB Months,NULL,NULL,0,Oracle,0.001073925,0.0017,,0.63172043,GB Months,Oracle,Oracle,NULL,us-sanjose-1,ocid6.bootvolume.oc6.us-sanjose-6.abzwuljrk8dn1qwqjkee9tdjfurfctzbp8l7vtlyrylsa6hwrlowpo8wwbvq,,bootvolume,Storage,5135740,BLOCK_STORAGE,B91962,,ocid6.tenancy.oc6..aaaaaaaa2fs7w19bi9iupcjqv8zayogd78eziinl2hu7rkdvmuhsavhbmkma,crowddev, SofiaEngineering
us-east-1a,0.17458,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$1.624 per On Demand Linux g5.4xlarge Instance Hour,Usage-Based,9/23/2024,9/23/2024,NULL,NULL,NULL,NULL,NULL,0.1075,Hours,0,2,0,"Amazon Web Services, Inc.",0.17458,1.624,Standard,0.1075,Hours,AWS,"Amazon Web Services, Inc.",us-east-1,US East (N. Virginia),i-00895l765268329la,NULL,instance,Compute,5139684,Amazon Elastic Compute Cloud,4GQWNPC9K2PZAY97,4GQWNPC9K2PZAY97.JRTCKXETXF.6YS6EN2CT7,11353890204,Atlas Orion, PeoriaData
qqjL:PHX-AD-2,0,20209880,,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,Outbound Data Transfer Zone 1,Usage-based,9/21/2024,9/21/2024,,,,NULL,,0,GB Months,NULL,NULL,0,Oracle,0,0,,0,GB Months,Oracle,Oracle,NULL,us-phoenix-1,ocid6.vnic.oc6.phx.abyhqljt7nwxgn7kgyobtrqf1boyujrjvuauogwylp6o7u6hdxhqqq1a7uza,,vnic,Networking,5141408,NETWORK,B88327,,ocid6.tenancy.oc6..aaaaaaaamz7ywh2epitrng9d8a7rj7o6thfwjvz79n1hg9apiq7mvj8rpoia,cloudnativecoop, BrusselsIT
qqjL:PHX-AD-2,0,20209880,,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,Outbound Data Transfer Zone 1,Usage-based,9/21/2024,9/21/2024,,,,NULL,,0,GB Months,NULL,NULL,0,Oracle,0,0,,0,GB Months,Oracle,Oracle,NULL,us-phoenix-1,ocid6.vnic.oc6.phx.abyhqljt7nwxgn7kgyobtrqf1boyujrjvuauogwylp6o7u6hdxhqqq1a7uza,,vnic,Networking,5142033,NETWORK,B88327,,ocid6.tenancy.oc6..aaaaaaaamz7ywh2epitrng9d8a7rj7o6thfwjvz79n1hg9apiq7mvj8rpoia,cloudnativecoop, BrusselsIT
us-west-2,0.628571543,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$0.095 per additional GB-month of backup storage exceeding free allocation running MySQL,Usage-Based,9/18/2024,9/17/2024,NULL,NULL,NULL,NULL,NULL,6.616542562,GB-Months,1,0,1,"Amazon Web Services, Inc.",0.628571543,0.095,Standard,6.616542562,GB-Months,AWS,"Amazon Web Services, Inc.",us-west-2,US West (Oregon),arn:ats:rls:us-test-2:345577634450:lf:terraborc-20180808220119875800000001,NULL,NULL,Databases,5145133,Amazon Relational Database Service,7XWJNPGY8K83PBVS,7XWJNPGY8K83PBVS.JRTCKXETXF.6YS6EN2CT7,41427911773,Orion Nimbus, OmahaEngineering
us-west-2,0.000006,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$0.25 per million read request units (Oregon),Usage-Based,9/23/2024,9/23/2024,NULL,NULL,NULL,NULL,NULL,24,ReadRequestUnits,0,0,0,"Amazon Web Services, Inc.",0.000006,0.00000025,Standard,24,ReadRequestUnits,AWS,"Amazon Web Services, Inc.",us-west-2,US West (Oregon),arn:ats:llnacolf:us-test-2:740815793202:tafme/emac-con-servile-lev1,NULL,NULL,Databases,5145440,Amazon DynamoDB,K6UMRY3TVDVCBP56,K6UMRY3TVDVCBP56.JRTCKXETXF.6YS6EN2CT7,85742851457,Orion Odyssey,
